dataset/720p/0116.png, QOI Index, 1990123, 3864266, -94.172220
dataset/1080p/0110.png, QOI Run, 1570948, 6172745, -292.931211
dataset/720p/0106.png, QOI Index, 2207063, 4120558, -86.698703
dataset/1080p/0052.png, QOI Run, 2709424, 6951972, -156.584868
dataset/1080p/0046.png, QOI Run, 2292520, 8230417, -259.011786
dataset/1080p/0105.png, QOI Run, 4568206, 10127945, -121.705085
dataset/720p/0018.png, QOI Index, 1820608, 3615758, -98.601676
dataset/1080p/0056.png, QOI Index, 3690904, 8347454, -126.162859
dataset/720p/0093.png, QOI Diff/Luma, 2129025, 1740885, 18.230880
dataset/720p/0044.png, QOI Run, 2134416, 4349328, -103.771336
dataset/1080p/0070.png, QOI Run, 3068980, 8563182, -179.023715
dataset/720p/0109.png, QOI Index, 1248505, 2789954, -123.463582
dataset/1080p/0007.png, QOI Run, 1109887, 4215815, -279.841822
dataset/720p/0023.png, QOI Diff/Luma, 1973335, 1507497, 23.606635
dataset/1080p/0040.png, QOI Diff/Luma, 1426363, 2603713, -82.542102
dataset/1080p/0018.png, QOI Diff/Luma, 3032721, 3854489, -27.096723
dataset/720p/0001.png, QOI Run, 2184430, 4477291, -104.963812
dataset/1080p/0063.png, QOI Index, 611126, 3204146, -424.302026
dataset/720p/0057.png, QOI Run, 1476331, 3538225, -139.663395
dataset/1080p/0117.png, QOI Run, 780357, 3218617, -312.454428
dataset/720p/0071.png, QOI Index, 2101221, 3934946, -87.269497
dataset/720p/0006.png, QOI Index, 886841, 2608598, -194.144948
dataset/720p/0019.png, QOI Index, 2294191, 3967854, -72.952208
dataset/1080p/0023.png, QOI Diff/Luma, 2010216, 3198334, -59.103997
dataset/720p/0082.png, QOI Index, 1507757, 2817758, -86.884093
dataset/720p/0063.png, QOI Run, 428297, 874901, -104.274370
dataset/720p/0056.png, QOI Index, 2278848, 4013222, -76.107489
dataset/1080p/0011.png, QOI Index, 1341454, 5185246, -286.539233
dataset/720p/0075.png, QOI Index, 2469813, 4377862, -77.254796
dataset/1080p/0002.png, QOI Run, 2454041, 8862434, -261.136346
dataset/1080p/0087.png, QOI Run, 1246097, 6588551, -428.735002
dataset/720p/0045.png, QOI Index, 1208170, 2594882, -114.777887
dataset/1080p/0012.png, QOI Index, 5238083, 9619854, -83.652187
dataset/1080p/0025.png, QOI Index, 1280956, 5046578, -293.969660
dataset/720p/0114.png, QOI Run, 2639700, 4557961, -72.669659
dataset/1080p/0072.png, QOI Diff/Luma, 1899284, 2858230, -50.489869
dataset/720p/0092.png, QOI Index, 1391164, 2792722, -100.747144
dataset/1080p/0008.png, QOI Index, 3421001, 8881042, -159.603607
dataset/720p/0104.png, QOI Run, 1552604, 3456029, -122.595652
dataset/720p/0021.png, QOI Run, 2387803, 4563148, -91.102365
dataset/1080p/0096.png, QOI Diff/Luma, 2078308, 3189597, -53.470852
dataset/720p/0003.png, QOI Index, 2128524, 4308342, -102.409839
dataset/1080p/0004.png, QOI Index, 1268434, 5469586, -331.207773
dataset/720p/0037.png, QOI Run, 2247025, 4310320, -91.823411
dataset/720p/0108.png, QOI Run, 2244105, 4398767, -96.014313
dataset/720p/0049.png, QOI Diff/Luma, 1703383, 1817554, -6.702603
